status,mutant_id,subject,operator,fault_kind,fault_category,mutant_file,primary_file,primary_line,evaluation_report,duplicate_report_count,strategy,target_type,prediction_count,hit,best_rank,top1_hit,top3_hit,top5_hit,top10_hit,region_size_average,region_size_max,region_size_top1,region_size_hit,region_size_top1_average,region_size_top3_average,region_size_top5_average,region_size_top10_average,hit_item_region_size,cumulative_inspection_region_at_first_hit,inspection_region_top1,inspection_region_top3,inspection_region_top5,inspection_region_top10,hit_lines,notes,inspection_region_top2,region_size_top2_average,top2_hit
no_metrics,BoundaryStressCounter_M8,BoundaryStressCounter,AOR,data-flow,statement,BoundaryStressCounter/BoundaryStressCounter_M8.java,BoundaryStressCounter/BoundaryStressCounter_M8.java,17,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressCounter_M8/BoundaryStressCounter/fault_localization_eval.json,1,,,,,,,,,,,,,,,,,,,,,,,,[],evaluation report contains no strategy metrics,,,
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,2,True,1,True,True,,,1.0,1,1,1,1,1,,,1,1,1,1,,,[3],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.condition_node,condition,2,True,1,True,True,,,1.0,1,1,1,1.0,1.0,,,1,1,1,1,,,[3],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,2,True,1,True,True,,,1.0,1,1,1,1.0,1.0,,,1,1,1,1,,,[3],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_exclusive,interval,2,False,,False,False,,,0.5,1,1,,1.0,0.5,,,,,1,1,,,[],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_shared,interval,2,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,2,False,,False,False,,,0.5,1,1,,1.0,0.5,,,,,1,1,,,[],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,raw.condition_node,condition,2,True,1,True,True,,,1.0,1,1,1,1.0,1.0,,,1,1,1,1,,,[3],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.cct_only,interval,2,True,1,True,True,,,0.5,1,0,0,0.0,0.5,,,0,1,1,1,,,[3],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_exclusive,interval,2,False,,False,False,,,0.5,1,1,,1.0,0.5,,,,,1,1,,,[],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_shared,interval,2,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M1,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M1.java,BoundaryStressMeter/BoundaryStressMeter_M1.java,3,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M1/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.statement_presence,interval,2,False,,False,False,,,0.5,1,1,,1.0,0.5,,,,,1,1,,,[],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,12,True,5,False,False,,,5.5,9,1,1,1,3,,,1,5,1,3,,,[16],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.condition_node,condition,12,True,5,False,False,,,1.0,1,1,1,1.0,1.0,,,1,5,1,3,,,[16],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,14,True,3,False,True,,,5.571428571428571,23,5,7,5.0,5.666666666666667,,,7,15,5,15,,,[16],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_exclusive,interval,14,False,,False,False,,,0.42857142857142855,2,0,,0.0,0.3333333333333333,,,,,0,1,,,[],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_shared,interval,14,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,14,False,,False,False,,,0.42857142857142855,2,1,,1.0,1.3333333333333333,,,,,1,4,,,[],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,raw.condition_node,condition,227,True,9,False,False,,,1.0,1,1,1,1.0,1.0,,,1,5,1,3,,,[16],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.cct_only,interval,263,True,1,True,True,,,8.079847908745247,23,16,16,16.0,8.666666666666666,,,16,16,16,16,,,[16],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_exclusive,interval,263,False,,False,False,,,0.42585551330798477,2,1,,1.0,0.3333333333333333,,,,,1,1,,,[],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_shared,interval,263,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M2,BoundaryStressMeter,BOR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M2.java,BoundaryStressMeter/BoundaryStressMeter_M2.java,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M2/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.statement_presence,interval,263,False,,False,False,,,0.42585551330798477,2,1,,1.0,1.0,,,,,1,2,,,[],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,12,True,1,True,True,,,5.5,9,1,1,1,3,,,1,1,1,3,,,[15],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.condition_node,condition,12,True,1,True,True,,,1.0,1,1,1,1.0,1.0,,,1,1,1,3,,,[15],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,13,True,1,True,True,,,5.923076923076923,23,7,7,7.0,9.333333333333334,,,7,7,7,22,,,[15],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_exclusive,interval,13,False,,False,False,,,0.38461538461538464,2,2,,2.0,1.0,,,,,2,3,,,[],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_shared,interval,13,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,13,False,,False,False,,,0.38461538461538464,2,2,,2.0,1.3333333333333333,,,,,2,4,,,[],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,raw.condition_node,condition,404,True,1,True,True,,,1.0,1,1,1,1.0,1.0,,,1,1,1,2,,,[15],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.cct_only,interval,470,True,1,True,True,,,8.231914893617022,23,7,7,7.0,9.333333333333334,,,7,7,7,22,,,[15],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_exclusive,interval,470,False,,False,False,,,0.4276595744680851,2,2,,2.0,1.0,,,,,2,3,,,[],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_shared,interval,470,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M3,BoundaryStressMeter,ROR,control-flow,condition,BoundaryStressMeter/BoundaryStressMeter_M3.java,BoundaryStressMeter/BoundaryStressMeter_M3.java,15,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M3/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.statement_presence,interval,470,False,,False,False,,,0.4276595744680851,2,2,,2.0,1.3333333333333333,,,,,2,4,,,[],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,12,False,,False,False,,,5.5,9,1,,1,3,,,,,1,3,,,[],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.condition_node,condition,12,False,,False,False,,,1.0,1,1,,1.0,1.0,,,,,1,3,,,[],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,13,True,1,True,True,,,5.923076923076923,23,16,16,16.0,8.666666666666666,,,16,16,16,16,,,[19],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_exclusive,interval,13,True,4,False,False,,,0.38461538461538464,2,1,1,1.0,0.3333333333333333,,,1,2,1,1,,,[19],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_shared,interval,13,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,13,True,2,False,True,,,0.38461538461538464,2,1,1,1.0,1.3333333333333333,,,1,2,1,4,,,[19],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,raw.condition_node,condition,409,False,,False,False,,,1.0,1,1,,1.0,1.0,,,,,1,3,,,[],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.cct_only,interval,475,True,1,True,True,,,8.218947368421052,23,16,16,16.0,8.666666666666666,,,16,16,16,16,,,[19],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_exclusive,interval,475,True,4,False,False,,,0.42736842105263156,2,1,1,1.0,0.3333333333333333,,,1,2,1,1,,,[19],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.edge_divergence_sibling_shared,interval,475,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
evaluated,BoundaryStressMeter_M4,BoundaryStressMeter,AOR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M4.java,BoundaryStressMeter/BoundaryStressMeter_M4.java,19,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M4/BoundaryStressMeter/fault_localization_eval.json,1,raw.interval.statement_presence,interval,475,True,2,False,True,,,0.42736842105263156,2,1,1,1.0,1.0,,,1,2,1,2,,,[19],,,,False
evaluated,BoundaryStressMeter_M5,BoundaryStressMeter,SUR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M5.java,BoundaryStressMeter/BoundaryStressMeter_M5.java,34,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M5/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,12,False,,False,False,,,5.5,9,1,,1,3,,,,,1,3,,,[],,,,False
evaluated,BoundaryStressMeter_M5,BoundaryStressMeter,SUR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M5.java,BoundaryStressMeter/BoundaryStressMeter_M5.java,34,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M5/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.condition_node,condition,12,False,,False,False,,,1.0,1,1,,1.0,1.0,,,,,1,3,,,[],,,,False
evaluated,BoundaryStressMeter_M5,BoundaryStressMeter,SUR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M5.java,BoundaryStressMeter/BoundaryStressMeter_M5.java,34,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M5/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,13,True,13,False,False,,,5.923076923076923,23,16,23,16.0,8.666666666666666,,,23,35,16,16,,,[34],,,,False
evaluated,BoundaryStressMeter_M5,BoundaryStressMeter,SUR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M5.java,BoundaryStressMeter/BoundaryStressMeter_M5.java,34,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M5/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_exclusive,interval,13,True,1,True,True,,,0.38461538461538464,2,1,1,1.0,0.3333333333333333,,,1,1,1,1,,,[34],,,,False
evaluated,BoundaryStressMeter_M5,BoundaryStressMeter,SUR,data-flow,statement,BoundaryStressMeter/BoundaryStressMeter_M5.java,BoundaryStressMeter/BoundaryStressMeter_M5.java,34,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq3_BoundaryStressMeter_M5/BoundaryStressMeter/fault_localization_eval.json,1,aggregated.interval.edge_divergence_sibling_shared,interval,13,False,,False,False,,,0.0,0,0,,0.0,0.0,,,,,0,0,,,[],,,,False
