archive_dir,archived_files,batch_rounds,batch_verify_wall_time_s,class_name,command,completed,efficiency,executable_records,expanded_leaves,finished_at,fresh_generation,generated_records,infeasible_leaves,internal_nodes,java_file,leaf_nodes,max_depth,max_frontier_width,max_iter,mean_frontier_width,mode,new_testcases_in_run,out_of_range_leaves,range_bound,repeat,result_dir,returncode,run_start_count,session,speedup,stage,started_at,stderr_tail,stdout_tail,subject,testcase_count,time_per_testcase_s,timed_out,total_nodes,trace_backed_records,valid_testcases,wall_time_s,workers
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/testcases.json""]",6,160.369,AddLoop,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset_oringinal_only/EX_CSC/AddLoop.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""1"", ""--max-iter"", ""100"", ""--session"", ""rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1"", ""--keep-artifacts""]",True,0.3785247577554746,205,198,2026-06-16T07:04:43.827497+00:00,True,205,3,207,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset_oringinal_only/EX_CSC/AddLoop.java,208,106,128,100,34,expanded,205,0,200,1,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop,0,1,rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1,0.3785247577554746,parallel_generation_run,2026-06-16T07:01:11.777533+00:00,,"-65
  round_04/b1  [BATCH_SAFE]  x=0, y=-66
  round_04/b2  [BATCH_SAFE]  x=0, y=-67
  round_04/b3  [BATCH_SAFE]  x=0, y=-68
  round_04/b4  [BATCH_SAFE]  x=6, y=-69
  round_04/b5  [BATCH_SAFE]  x=0, y=-70
  round_04/b6  [BATCH_SAFE]  x=0, y=-71
  round_04/b7  [BATCH_SAFE]  x=-16, y=-72
  round_04/b8  [BATCH_SAFE]  x=0, y=-73
  round_04/b9  [BATCH_SAFE]  x=0, y=-74
  round_04/b10  [BATCH_SAFE]  x=0, y=-75
  round_04/b11  [BATCH_SAFE]  x=0, y=-76
  round_04/b12  [BATCH_SAFE]  x=-24, y=-77
  round_04/b13  [BATCH_SAFE]  x=-24, y=-78
  round_04/b14  [BATCH_SAFE]  x=0, y=-79
  round_04/b15  [BATCH_SAFE]  x=0, y=-80
  round_04/b16  [BATCH_SAFE]  x=-16, y=-81
  round_04/b17  [BATCH_SAFE]  x=0, y=-82
  round_04/b18  [BATCH_SAFE]  x=0, y=-83
  round_04/b19  [BATCH_SAFE]  x=6, y=-84
  round_04/b20  [BATCH_SAFE]  x=0, y=-85
  round_04/b21  [BATCH_SAFE]  x=-27, y=-86
  round_04/b22  [BATCH_SAFE]  x=28, y=-87
  round_04/b23  [BATCH_SAFE]  x=0, y=-88
  round_04/b24  [BATCH_SAFE]  x=0, y=-89
  round_04/b25  [BATCH_SAFE]  x=29, y=-90
  round_04/b26  [BATCH_SAFE]  x=29, y=-91
  round_04/b27  [BATCH_SAFE]  x=0, y=-92
  round_04/b28  [BATCH_SAFE]  x=0, y=-93
  round_04/b29  [BATCH_SAFE]  x=-16, y=-94
  round_04/b30  [BATCH_SAFE]  x=0, y=-95
  round_04/b31  [BATCH_SAFE]  x=0, y=-96
  round_04/b32  [BATCH_SAFE]  x=0, y=-97
  round_04/b33  [BATCH_SAFE]  x=0, y=-98
  round_04/b34  [BATCH_SAFE]  x=0, y=-99
  round_04/b35  [BATCH_SAFE]  x=-2, y=65
  round_04/b36  [BATCH_SAFE]  x=29, y=66
  round_04/b37  [BATCH_SAFE]  x=29, y=67
  round_04/b38  [BATCH_SAFE]  x=-3, y=68
  round_04/b39  [BATCH_SAFE]  x=5, y=69
  round_04/b40  [BATCH_SAFE]  x=0, y=70
  round_04/b41  [BATCH_SAFE]  x=-2, y=71
  round_04/b42  [BATCH_SAFE]  x=0, y=72
  round_04/b43  [BATCH_SAFE]  x=6, y=73
  round_04/b44  [BATCH_SAFE]  x=0, y=74
  round_04/b45  [BATCH_SAFE]  x=0, y=75
  round_04/b46  [BATCH_SAFE]  x=4, y=76
  round_04/b47  [BATCH_SAFE]  x=0, y=77
  round_04/b48  [BATCH_SAFE]  x=0, y=78
  round_04/b49  [BATCH_SAFE]  x=0, y=79
  round_04/b50  [BATCH_SAFE]  x=-3, y=80
  round_04/b51  [BATCH_SAFE]  x=-3, y=81
  round_04/b52  [BATCH_SAFE]  x=-27, y=82
  round_04/b53  [BATCH_SAFE]  x=-3, y=83
  round_04/b54  [BATCH_SAFE]  x=0, y=84
  round_04/b55  [BATCH_SAFE]  x=-3, y=85
  round_04/b56  [BATCH_SAFE]  x=0, y=86
  round_04/b57  [BATCH_SAFE]  x=-3, y=87
  round_04/b58  [BATCH_SAFE]  x=-2, y=88
  round_04/b59  [BATCH_SAFE]  x=-2, y=89
  round_04/b60  [BATCH_SAFE]  x=0, y=90
  round_04/b61  [BATCH_SAFE]  x=-2, y=91
  round_04/b62  [BATCH_SAFE]  x=-3, y=92
  round_04/b63  [BATCH_SAFE]  x=-2, y=93
  round_04/b64  [BATCH_SAFE]  x=-2, y=94
  round_04/b65  [BATCH_SAFE]  x=0, y=95
  round_04/b66  [BATCH_SAFE]  x=-3, y=96
  round_04/b67  [BATCH_SAFE]  x=-3, y=98
  round_05/b0  [BATCH_SAFE]  x=0, y=99
  round_06/b0  [BATCH_SAFE]  x=0, y=100

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 13169
  frontier_discovery_time_ms: 49646
  compile_time_ms: 128705
  java_exec_time_ms: 28894
  path_log_parse_time_ms: 3049
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 160332
  merge_verify_wall_time_ms: 12
  batch_total_wall_time_ms: 160363

Test cases written to: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/testcases.json

CCT visualization:
  DOT: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/AddLoop_cct.dot
  Stats: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/cct_stats.json
  Counts: nodes=415, leaves=208, covered=205, infeasible=3, out_of_range=0, expanded=396, truncated=0
  Render script: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/render_cct.sh
  (render later with: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/render_cct.sh)

Run log:
  JSONL: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w1/AddLoop/run_log.jsonl
",EX_CSC__AddLoop,205,1.0343193223560796,False,415,205,205,212.03546108299633,1
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/testcases.json""]",6,79.534,AddLoop,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset_oringinal_only/EX_CSC/AddLoop.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""2"", ""--max-iter"", ""100"", ""--session"", ""rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2"", ""--keep-artifacts""]",True,0.31690269179606195,205,198,2026-06-16T07:06:50.471900+00:00,True,205,3,207,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset_oringinal_only/EX_CSC/AddLoop.java,208,106,128,100,34,expanded,205,0,200,1,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop,0,1,rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2,0.6338053835921239,parallel_generation_run,2026-06-16T07:04:43.828837+00:00,,"y=-65
  round_04/b1  [BATCH_SAFE]  x=0, y=-66
  round_04/b2  [BATCH_SAFE]  x=0, y=-67
  round_04/b3  [BATCH_SAFE]  x=0, y=-68
  round_04/b4  [BATCH_SAFE]  x=6, y=-69
  round_04/b5  [BATCH_SAFE]  x=0, y=-70
  round_04/b6  [BATCH_SAFE]  x=0, y=-71
  round_04/b7  [BATCH_SAFE]  x=-16, y=-72
  round_04/b8  [BATCH_SAFE]  x=0, y=-73
  round_04/b9  [BATCH_SAFE]  x=0, y=-74
  round_04/b10  [BATCH_SAFE]  x=0, y=-75
  round_04/b11  [BATCH_SAFE]  x=0, y=-76
  round_04/b12  [BATCH_SAFE]  x=-24, y=-77
  round_04/b13  [BATCH_SAFE]  x=-24, y=-78
  round_04/b14  [BATCH_SAFE]  x=0, y=-79
  round_04/b15  [BATCH_SAFE]  x=0, y=-80
  round_04/b16  [BATCH_SAFE]  x=-16, y=-81
  round_04/b17  [BATCH_SAFE]  x=0, y=-82
  round_04/b18  [BATCH_SAFE]  x=0, y=-83
  round_04/b19  [BATCH_SAFE]  x=6, y=-84
  round_04/b20  [BATCH_SAFE]  x=0, y=-85
  round_04/b21  [BATCH_SAFE]  x=-27, y=-86
  round_04/b22  [BATCH_SAFE]  x=28, y=-87
  round_04/b23  [BATCH_SAFE]  x=0, y=-88
  round_04/b24  [BATCH_SAFE]  x=0, y=-89
  round_04/b25  [BATCH_SAFE]  x=29, y=-90
  round_04/b26  [BATCH_SAFE]  x=29, y=-91
  round_04/b27  [BATCH_SAFE]  x=0, y=-92
  round_04/b28  [BATCH_SAFE]  x=0, y=-93
  round_04/b29  [BATCH_SAFE]  x=-16, y=-94
  round_04/b30  [BATCH_SAFE]  x=0, y=-95
  round_04/b31  [BATCH_SAFE]  x=0, y=-96
  round_04/b32  [BATCH_SAFE]  x=0, y=-97
  round_04/b33  [BATCH_SAFE]  x=0, y=-98
  round_04/b34  [BATCH_SAFE]  x=0, y=-99
  round_04/b35  [BATCH_SAFE]  x=-2, y=65
  round_04/b36  [BATCH_SAFE]  x=29, y=66
  round_04/b37  [BATCH_SAFE]  x=29, y=67
  round_04/b38  [BATCH_SAFE]  x=-3, y=68
  round_04/b39  [BATCH_SAFE]  x=5, y=69
  round_04/b40  [BATCH_SAFE]  x=0, y=70
  round_04/b41  [BATCH_SAFE]  x=-2, y=71
  round_04/b42  [BATCH_SAFE]  x=0, y=72
  round_04/b43  [BATCH_SAFE]  x=6, y=73
  round_04/b44  [BATCH_SAFE]  x=0, y=74
  round_04/b45  [BATCH_SAFE]  x=0, y=75
  round_04/b46  [BATCH_SAFE]  x=4, y=76
  round_04/b47  [BATCH_SAFE]  x=0, y=77
  round_04/b48  [BATCH_SAFE]  x=0, y=78
  round_04/b49  [BATCH_SAFE]  x=0, y=79
  round_04/b50  [BATCH_SAFE]  x=-3, y=80
  round_04/b51  [BATCH_SAFE]  x=-3, y=81
  round_04/b52  [BATCH_SAFE]  x=-27, y=82
  round_04/b53  [BATCH_SAFE]  x=-3, y=83
  round_04/b54  [BATCH_SAFE]  x=0, y=84
  round_04/b55  [BATCH_SAFE]  x=-3, y=85
  round_04/b56  [BATCH_SAFE]  x=0, y=86
  round_04/b57  [BATCH_SAFE]  x=-3, y=87
  round_04/b58  [BATCH_SAFE]  x=-2, y=88
  round_04/b59  [BATCH_SAFE]  x=-2, y=89
  round_04/b60  [BATCH_SAFE]  x=0, y=90
  round_04/b61  [BATCH_SAFE]  x=-2, y=91
  round_04/b62  [BATCH_SAFE]  x=-3, y=92
  round_04/b63  [BATCH_SAFE]  x=-2, y=93
  round_04/b64  [BATCH_SAFE]  x=-2, y=94
  round_04/b65  [BATCH_SAFE]  x=0, y=95
  round_04/b66  [BATCH_SAFE]  x=-3, y=96
  round_04/b67  [BATCH_SAFE]  x=-3, y=98
  round_05/b0  [BATCH_SAFE]  x=0, y=99
  round_06/b0  [BATCH_SAFE]  x=0, y=100

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 11951
  frontier_discovery_time_ms: 44857
  compile_time_ms: 125005
  java_exec_time_ms: 29069
  path_log_parse_time_ms: 3011
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 79499
  merge_verify_wall_time_ms: 12
  batch_total_wall_time_ms: 79527

Test cases written to: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/testcases.json

CCT visualization:
  DOT: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/AddLoop_cct.dot
  Stats: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/cct_stats.json
  Counts: nodes=415, leaves=208, covered=205, infeasible=3, out_of_range=0, expanded=396, truncated=0
  Render script: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/render_cct.sh
  (render later with: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/render_cct.sh)

Run log:
  JSONL: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w2/AddLoop/run_log.jsonl
",EX_CSC__AddLoop,205,0.6177219081316541,False,415,205,205,126.63299116698909,2
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq2_parallel_generation/artifacts/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/testcases.json""]",6,49.391,AddLoop,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset_oringinal_only/EX_CSC/AddLoop.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""4"", ""--max-iter"", ""100"", ""--session"", ""rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4"", ""--keep-artifacts""]",True,0.20426655358334364,205,198,2026-06-16T07:08:28.713935+00:00,True,205,3,207,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset_oringinal_only/EX_CSC/AddLoop.java,208,106,128,100,34,expanded,205,0,200,1,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop,0,1,rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4,0.8170662143333746,parallel_generation_run,2026-06-16T07:06:50.473107+00:00,,"y=-65
  round_04/b1  [BATCH_SAFE]  x=0, y=-66
  round_04/b2  [BATCH_SAFE]  x=0, y=-67
  round_04/b3  [BATCH_SAFE]  x=0, y=-68
  round_04/b4  [BATCH_SAFE]  x=6, y=-69
  round_04/b5  [BATCH_SAFE]  x=0, y=-70
  round_04/b6  [BATCH_SAFE]  x=0, y=-71
  round_04/b7  [BATCH_SAFE]  x=-16, y=-72
  round_04/b8  [BATCH_SAFE]  x=0, y=-73
  round_04/b9  [BATCH_SAFE]  x=0, y=-74
  round_04/b10  [BATCH_SAFE]  x=0, y=-75
  round_04/b11  [BATCH_SAFE]  x=0, y=-76
  round_04/b12  [BATCH_SAFE]  x=-24, y=-77
  round_04/b13  [BATCH_SAFE]  x=-24, y=-78
  round_04/b14  [BATCH_SAFE]  x=0, y=-79
  round_04/b15  [BATCH_SAFE]  x=0, y=-80
  round_04/b16  [BATCH_SAFE]  x=-16, y=-81
  round_04/b17  [BATCH_SAFE]  x=0, y=-82
  round_04/b18  [BATCH_SAFE]  x=0, y=-83
  round_04/b19  [BATCH_SAFE]  x=6, y=-84
  round_04/b20  [BATCH_SAFE]  x=0, y=-85
  round_04/b21  [BATCH_SAFE]  x=-27, y=-86
  round_04/b22  [BATCH_SAFE]  x=28, y=-87
  round_04/b23  [BATCH_SAFE]  x=0, y=-88
  round_04/b24  [BATCH_SAFE]  x=0, y=-89
  round_04/b25  [BATCH_SAFE]  x=29, y=-90
  round_04/b26  [BATCH_SAFE]  x=29, y=-91
  round_04/b27  [BATCH_SAFE]  x=0, y=-92
  round_04/b28  [BATCH_SAFE]  x=0, y=-93
  round_04/b29  [BATCH_SAFE]  x=-16, y=-94
  round_04/b30  [BATCH_SAFE]  x=0, y=-95
  round_04/b31  [BATCH_SAFE]  x=0, y=-96
  round_04/b32  [BATCH_SAFE]  x=0, y=-97
  round_04/b33  [BATCH_SAFE]  x=0, y=-98
  round_04/b34  [BATCH_SAFE]  x=0, y=-99
  round_04/b35  [BATCH_SAFE]  x=-2, y=65
  round_04/b36  [BATCH_SAFE]  x=29, y=66
  round_04/b37  [BATCH_SAFE]  x=29, y=67
  round_04/b38  [BATCH_SAFE]  x=-3, y=68
  round_04/b39  [BATCH_SAFE]  x=5, y=69
  round_04/b40  [BATCH_SAFE]  x=0, y=70
  round_04/b41  [BATCH_SAFE]  x=-2, y=71
  round_04/b42  [BATCH_SAFE]  x=0, y=72
  round_04/b43  [BATCH_SAFE]  x=6, y=73
  round_04/b44  [BATCH_SAFE]  x=0, y=74
  round_04/b45  [BATCH_SAFE]  x=0, y=75
  round_04/b46  [BATCH_SAFE]  x=4, y=76
  round_04/b47  [BATCH_SAFE]  x=0, y=77
  round_04/b48  [BATCH_SAFE]  x=0, y=78
  round_04/b49  [BATCH_SAFE]  x=0, y=79
  round_04/b50  [BATCH_SAFE]  x=-3, y=80
  round_04/b51  [BATCH_SAFE]  x=-3, y=81
  round_04/b52  [BATCH_SAFE]  x=-27, y=82
  round_04/b53  [BATCH_SAFE]  x=-3, y=83
  round_04/b54  [BATCH_SAFE]  x=0, y=84
  round_04/b55  [BATCH_SAFE]  x=-3, y=85
  round_04/b56  [BATCH_SAFE]  x=0, y=86
  round_04/b57  [BATCH_SAFE]  x=-3, y=87
  round_04/b58  [BATCH_SAFE]  x=-2, y=88
  round_04/b59  [BATCH_SAFE]  x=-2, y=89
  round_04/b60  [BATCH_SAFE]  x=0, y=90
  round_04/b61  [BATCH_SAFE]  x=-2, y=91
  round_04/b62  [BATCH_SAFE]  x=-3, y=92
  round_04/b63  [BATCH_SAFE]  x=-2, y=93
  round_04/b64  [BATCH_SAFE]  x=-2, y=94
  round_04/b65  [BATCH_SAFE]  x=0, y=95
  round_04/b66  [BATCH_SAFE]  x=-3, y=96
  round_04/b67  [BATCH_SAFE]  x=-3, y=98
  round_05/b0  [BATCH_SAFE]  x=0, y=99
  round_06/b0  [BATCH_SAFE]  x=0, y=100

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 12547
  frontier_discovery_time_ms: 47205
  compile_time_ms: 147282
  java_exec_time_ms: 38179
  path_log_parse_time_ms: 3940
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 49354
  merge_verify_wall_time_ms: 12
  batch_total_wall_time_ms: 49385

Test cases written to: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/testcases.json

CCT visualization:
  DOT: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/AddLoop_cct.dot
  Stats: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/cct_stats.json
  Counts: nodes=415, leaves=208, covered=205, infeasible=3, out_of_range=0, expanded=396, truncated=0
  Render script: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/render_cct.sh
  (render later with: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/render_cct.sh)

Run log:
  JSONL: csc_tmp/rq2-24subjects_20260616_150111_r01_ex_csc__addloop_addloop_w4/AddLoop/run_log.jsonl
",EX_CSC__AddLoop,205,0.4791722678878237,False,415,205,205,98.23031491700385,4
