best_speedup,cct_nodes,class_name,e1,e2,e4,e8,max_depth,max_frontier_width,mean_frontier_width,role,s1,s2,s4,s8,speedup_8,subject,t1,t2,t4,t8,testcases
1.3057272041385486,1137,WaterBillCaculator,1.0,0.5919589734801312,0.3193524293562649,0.16321590051731857,87,19,7.5,min,1.0,1.1839179469602623,1.2774097174250596,1.3057272041385486,1.3057272041385486,EX_CSC__WaterBillCaculator,20.136666624995996,17.008498499999405,15.763671084001544,15.421802166005364,31
1.6869702803007927,1641,TailRotateSortFive,1.0,0.6796304975672822,0.42174257007519816,0.18121189035224686,16,39,14.875,q1,1.0,1.3592609951345644,1.6869702803007927,1.4496951228179749,1.4496951228179749,EX_CSC_dataset__TailRotateSortFive,36.8135745000036,27.08352158399066,21.822301749998587,25.394011416996364,120
2.32587623239925,705,ScoreNormalizer,1.0,0.8259935363903264,0.5436635343185618,0.29073452904990627,49,62,23.714285714285715,median,1.0,1.6519870727806527,2.1746541372742474,2.32587623239925,2.32587623239925,EX_CSC__ScoreNormalizer,47.275905667003826,28.61760024999967,21.73950554098701,20.326062499996624,167
2.277047013863278,3527,LoopSelectionSortFive,1.0,0.7486331140118102,0.5103893006712155,0.28463087673290977,24,72,32.142857142857146,q3,1.0,1.4972662280236204,2.041557202684862,2.277047013863278,2.277047013863278,EX_CSC__LoopSelectionSortFive,87.38803629200265,58.3650620420085,42.80459845899895,38.37779183300154,226
1.8876553223570383,655,TaxBracket,1.0,0.7639282425547337,0.4616916871349212,0.23595691529462978,87,142,46.42857142857143,max,1.0,1.5278564851094674,1.8467667485396848,1.8876553223570383,1.8876553223570383,EX_CSC_dataset__TaxBracket,101.20734970799822,66.24139812499925,54.80245395799284,53.615375915993354,326
