archive_dir,archived_files,batch_rounds,batch_verify_wall_time_s,class_name,command,completed,efficiency,executable_records,expanded_leaves,finished_at,fresh_generation,generated_records,infeasible_leaves,internal_nodes,java_file,leaf_nodes,max_depth,max_frontier_width,max_iter,mean_frontier_width,mode,new_testcases_in_run,out_of_range_leaves,range_bound,result_dir,returncode,run_start_count,session,speedup,stage,started_at,stderr_tail,stdout_tail,subject,testcase_count,time_per_testcase_s,timed_out,total_nodes,trace_backed_records,valid_testcases,wall_time_s,workers
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/testcases.json""]",11,13.722,BoundedAbundantNumber,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundedAbundantNumber/BoundedAbundantNumber.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""1"", ""--max-iter"", ""100"", ""--session"", ""ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1"", ""--keep-artifacts""]",True,1.0,50,45,2026-07-04T03:23:15.214959+00:00,True,50,531,580,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundedAbundantNumber/BoundedAbundantNumber.java,581,52,15,100,4.454545454545454,expanded,50,0,200,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber,0,1,ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1,1.0,parallel_generation_run,2026-07-04T03:22:51.053855+00:00,,"  (T) ->
  |     |   [LEAF] Cases: {'tc_2_b0'}  inputs: tc_2_b0(number=16384)
  (T) ->
  |   [LEAF] Cases: {'bootstrap'}  inputs: bootstrap(number=0)
-----------------------------

  [EXPAND] Promoted truncated leaf at 'sum > 2 * number' (cnt=1) → F:['tc_11_b0']
CCT DOT saved to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot
  -> CCT is FULL — all branches covered!

=======================================================
  Done! 50 test cases generated in 12 iterations.
=======================================================
CCT DOT saved to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot

Generated Test Cases:
---------------------------------------------
  [BOOTSTRAP]  (bootstrap)
  round_02/b0  [BATCH_SAFE]  number=16384
  round_03/b0  [BATCH_SAFE]  number=32
  round_04/b0  [BATCH_SAFE]  number=2
  round_04/b1  [BATCH_SAFE]  number=33
  round_04/b2  [BATCH_SAFE]  number=4
  round_04/b3  [BATCH_SAFE]  number=50
  round_04/b4  [BATCH_SAFE]  number=8
  round_04/b5  [BATCH_SAFE]  number=44
  round_04/b6  [BATCH_SAFE]  number=16
  round_04/b7  [BATCH_SAFE]  number=28
  round_04/b8  [BATCH_SAFE]  number=40
  round_04/b9  [BATCH_SAFE]  number=24
  round_05/b0  [BATCH_SAFE]  number=5
  round_05/b1  [BATCH_SAFE]  number=17
  round_05/b2  [BATCH_SAFE]  number=9
  round_05/b3  [BATCH_SAFE]  number=39
  round_05/b4  [BATCH_SAFE]  number=27
  round_05/b5  [BATCH_SAFE]  number=21
  round_05/b6  [BATCH_SAFE]  number=15
  round_05/b7  [BATCH_SAFE]  number=34
  round_05/b8  [BATCH_SAFE]  number=10
  round_05/b9  [BATCH_SAFE]  number=20
  round_05/b10  [BATCH_SAFE]  number=6
  round_05/b11  [BATCH_SAFE]  number=42
  round_05/b12  [BATCH_SAFE]  number=12
  round_05/b13  [BATCH_SAFE]  number=36
  round_05/b14  [BATCH_SAFE]  number=48
  round_06/b0  [BATCH_SAFE]  number=7
  round_06/b1  [BATCH_SAFE]  number=11
  round_06/b2  [BATCH_SAFE]  number=13
  round_06/b3  [BATCH_SAFE]  number=19
  round_06/b4  [BATCH_SAFE]  number=49
  round_06/b5  [BATCH_SAFE]  number=35
  round_06/b6  [BATCH_SAFE]  number=45
  round_06/b7  [BATCH_SAFE]  number=38
  round_06/b8  [BATCH_SAFE]  number=26
  round_06/b9  [BATCH_SAFE]  number=22
  round_06/b10  [BATCH_SAFE]  number=14
  round_06/b11  [BATCH_SAFE]  number=18
  round_06/b12  [BATCH_SAFE]  number=30
  round_07/b0  [BATCH_SAFE]  number=29
  round_07/b1  [BATCH_SAFE]  number=25
  round_07/b2  [BATCH_SAFE]  number=46
  round_08/b0  [BATCH_SAFE]  number=23
  round_08/b1  [BATCH_SAFE]  number=37
  round_09/b0  [BATCH_SAFE]  number=31
  round_09/b1  [BATCH_SAFE]  number=41
  round_10/b0  [BATCH_SAFE]  number=47
  round_11/b0  [BATCH_SAFE]  number=43

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 176
  frontier_discovery_time_ms: 9329
  compile_time_ms: 11358
  java_exec_time_ms: 2569
  path_log_parse_time_ms: 9
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 13697
  merge_verify_wall_time_ms: 0
  batch_total_wall_time_ms: 13721

Test cases written to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/testcases.json

CCT visualization:
  DOT: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot
  Stats: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/cct_stats.json
  Counts: nodes=1161, leaves=581, covered=50, infeasible=531, out_of_range=0, expanded=614, truncated=0
  Render script: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/render_cct.sh
  (render later with: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/render_cct.sh)

Run log:
  JSONL: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w1/BoundedAbundantNumber/run_log.jsonl
",BoundedAbundantNumber,50,0.48313078165985646,False,1161,50,50,24.156539082992822,1
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/testcases.json""]",11,8.723,BoundedAbundantNumber,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundedAbundantNumber/BoundedAbundantNumber.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""2"", ""--max-iter"", ""100"", ""--session"", ""ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2"", ""--keep-artifacts""]",True,0.6422481349383913,50,45,2026-07-04T03:23:34.025980+00:00,True,50,531,580,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundedAbundantNumber/BoundedAbundantNumber.java,581,52,15,100,4.454545454545454,expanded,50,0,200,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber,0,1,ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2,1.2844962698767826,parallel_generation_run,2026-07-04T03:23:15.215422+00:00,,"   (T) ->
  |     |   [LEAF] Cases: {'tc_2_b0'}  inputs: tc_2_b0(number=16384)
  (T) ->
  |   [LEAF] Cases: {'bootstrap'}  inputs: bootstrap(number=0)
-----------------------------

  [EXPAND] Promoted truncated leaf at 'sum > 2 * number' (cnt=1) → F:['tc_11_b0']
CCT DOT saved to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot
  -> CCT is FULL — all branches covered!

=======================================================
  Done! 50 test cases generated in 12 iterations.
=======================================================
CCT DOT saved to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot

Generated Test Cases:
---------------------------------------------
  [BOOTSTRAP]  (bootstrap)
  round_02/b0  [BATCH_SAFE]  number=16384
  round_03/b0  [BATCH_SAFE]  number=32
  round_04/b0  [BATCH_SAFE]  number=2
  round_04/b1  [BATCH_SAFE]  number=33
  round_04/b2  [BATCH_SAFE]  number=4
  round_04/b3  [BATCH_SAFE]  number=50
  round_04/b4  [BATCH_SAFE]  number=8
  round_04/b5  [BATCH_SAFE]  number=44
  round_04/b6  [BATCH_SAFE]  number=16
  round_04/b7  [BATCH_SAFE]  number=28
  round_04/b8  [BATCH_SAFE]  number=40
  round_04/b9  [BATCH_SAFE]  number=24
  round_05/b0  [BATCH_SAFE]  number=5
  round_05/b1  [BATCH_SAFE]  number=17
  round_05/b2  [BATCH_SAFE]  number=9
  round_05/b3  [BATCH_SAFE]  number=39
  round_05/b4  [BATCH_SAFE]  number=27
  round_05/b5  [BATCH_SAFE]  number=21
  round_05/b6  [BATCH_SAFE]  number=15
  round_05/b7  [BATCH_SAFE]  number=34
  round_05/b8  [BATCH_SAFE]  number=10
  round_05/b9  [BATCH_SAFE]  number=20
  round_05/b10  [BATCH_SAFE]  number=6
  round_05/b11  [BATCH_SAFE]  number=42
  round_05/b12  [BATCH_SAFE]  number=12
  round_05/b13  [BATCH_SAFE]  number=36
  round_05/b14  [BATCH_SAFE]  number=48
  round_06/b0  [BATCH_SAFE]  number=7
  round_06/b1  [BATCH_SAFE]  number=11
  round_06/b2  [BATCH_SAFE]  number=13
  round_06/b3  [BATCH_SAFE]  number=19
  round_06/b4  [BATCH_SAFE]  number=49
  round_06/b5  [BATCH_SAFE]  number=35
  round_06/b6  [BATCH_SAFE]  number=45
  round_06/b7  [BATCH_SAFE]  number=38
  round_06/b8  [BATCH_SAFE]  number=26
  round_06/b9  [BATCH_SAFE]  number=22
  round_06/b10  [BATCH_SAFE]  number=14
  round_06/b11  [BATCH_SAFE]  number=18
  round_06/b12  [BATCH_SAFE]  number=30
  round_07/b0  [BATCH_SAFE]  number=29
  round_07/b1  [BATCH_SAFE]  number=25
  round_07/b2  [BATCH_SAFE]  number=46
  round_08/b0  [BATCH_SAFE]  number=23
  round_08/b1  [BATCH_SAFE]  number=37
  round_09/b0  [BATCH_SAFE]  number=31
  round_09/b1  [BATCH_SAFE]  number=41
  round_10/b0  [BATCH_SAFE]  number=47
  round_11/b0  [BATCH_SAFE]  number=43

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 154
  frontier_discovery_time_ms: 9298
  compile_time_ms: 13172
  java_exec_time_ms: 2613
  path_log_parse_time_ms: 12
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 8702
  merge_verify_wall_time_ms: 0
  batch_total_wall_time_ms: 8722

Test cases written to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/testcases.json

CCT visualization:
  DOT: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot
  Stats: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/cct_stats.json
  Counts: nodes=1161, leaves=581, covered=50, infeasible=531, out_of_range=0, expanded=614, truncated=0
  Render script: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/render_cct.sh
  (render later with: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/render_cct.sh)

Run log:
  JSONL: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w2/BoundedAbundantNumber/run_log.jsonl
",BoundedAbundantNumber,50,0.37612470583990215,False,1161,50,50,18.806235291995108,2
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/rq_extension_a/RQ2-parallel/artifacts/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/testcases.json""]",11,6.952,BoundedAbundantNumber,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundedAbundantNumber/BoundedAbundantNumber.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""4"", ""--max-iter"", ""100"", ""--session"", ""ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4"", ""--keep-artifacts""]",True,0.3495331067578475,50,45,2026-07-04T03:23:51.308905+00:00,True,50,531,580,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundedAbundantNumber/BoundedAbundantNumber.java,581,52,15,100,4.454545454545454,expanded,50,0,200,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber,0,1,ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4,1.39813242703139,parallel_generation_run,2026-07-04T03:23:34.026231+00:00,,"   (T) ->
  |     |   [LEAF] Cases: {'tc_2_b0'}  inputs: tc_2_b0(number=16384)
  (T) ->
  |   [LEAF] Cases: {'bootstrap'}  inputs: bootstrap(number=0)
-----------------------------

  [EXPAND] Promoted truncated leaf at 'sum > 2 * number' (cnt=1) → F:['tc_11_b0']
CCT DOT saved to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot
  -> CCT is FULL — all branches covered!

=======================================================
  Done! 50 test cases generated in 12 iterations.
=======================================================
CCT DOT saved to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot

Generated Test Cases:
---------------------------------------------
  [BOOTSTRAP]  (bootstrap)
  round_02/b0  [BATCH_SAFE]  number=16384
  round_03/b0  [BATCH_SAFE]  number=32
  round_04/b0  [BATCH_SAFE]  number=2
  round_04/b1  [BATCH_SAFE]  number=33
  round_04/b2  [BATCH_SAFE]  number=4
  round_04/b3  [BATCH_SAFE]  number=50
  round_04/b4  [BATCH_SAFE]  number=8
  round_04/b5  [BATCH_SAFE]  number=44
  round_04/b6  [BATCH_SAFE]  number=16
  round_04/b7  [BATCH_SAFE]  number=28
  round_04/b8  [BATCH_SAFE]  number=40
  round_04/b9  [BATCH_SAFE]  number=24
  round_05/b0  [BATCH_SAFE]  number=5
  round_05/b1  [BATCH_SAFE]  number=17
  round_05/b2  [BATCH_SAFE]  number=9
  round_05/b3  [BATCH_SAFE]  number=39
  round_05/b4  [BATCH_SAFE]  number=27
  round_05/b5  [BATCH_SAFE]  number=21
  round_05/b6  [BATCH_SAFE]  number=15
  round_05/b7  [BATCH_SAFE]  number=34
  round_05/b8  [BATCH_SAFE]  number=10
  round_05/b9  [BATCH_SAFE]  number=20
  round_05/b10  [BATCH_SAFE]  number=6
  round_05/b11  [BATCH_SAFE]  number=42
  round_05/b12  [BATCH_SAFE]  number=12
  round_05/b13  [BATCH_SAFE]  number=36
  round_05/b14  [BATCH_SAFE]  number=48
  round_06/b0  [BATCH_SAFE]  number=7
  round_06/b1  [BATCH_SAFE]  number=11
  round_06/b2  [BATCH_SAFE]  number=13
  round_06/b3  [BATCH_SAFE]  number=19
  round_06/b4  [BATCH_SAFE]  number=49
  round_06/b5  [BATCH_SAFE]  number=35
  round_06/b6  [BATCH_SAFE]  number=45
  round_06/b7  [BATCH_SAFE]  number=38
  round_06/b8  [BATCH_SAFE]  number=26
  round_06/b9  [BATCH_SAFE]  number=22
  round_06/b10  [BATCH_SAFE]  number=14
  round_06/b11  [BATCH_SAFE]  number=18
  round_06/b12  [BATCH_SAFE]  number=30
  round_07/b0  [BATCH_SAFE]  number=29
  round_07/b1  [BATCH_SAFE]  number=25
  round_07/b2  [BATCH_SAFE]  number=46
  round_08/b0  [BATCH_SAFE]  number=23
  round_08/b1  [BATCH_SAFE]  number=37
  round_09/b0  [BATCH_SAFE]  number=31
  round_09/b1  [BATCH_SAFE]  number=41
  round_10/b0  [BATCH_SAFE]  number=47
  round_11/b0  [BATCH_SAFE]  number=43

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 164
  frontier_discovery_time_ms: 9562
  compile_time_ms: 17523
  java_exec_time_ms: 3422
  path_log_parse_time_ms: 10
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 6930
  merge_verify_wall_time_ms: 0
  batch_total_wall_time_ms: 6952

Test cases written to: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/testcases.json

CCT visualization:
  DOT: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/BoundedAbundantNumber_cct.dot
  Stats: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/cct_stats.json
  Counts: nodes=1161, leaves=581, covered=50, infeasible=531, out_of_range=0, expanded=614, truncated=0
  Render script: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/render_cct.sh
  (render later with: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/render_cct.sh)

Run log:
  JSONL: csc_tmp/ex_csc_dataset_rq2_boundedabundantnumber_boundedabundantnumber_w4/BoundedAbundantNumber/run_log.jsonl
",BoundedAbundantNumber,50,0.3455543783400208,False,1161,50,50,17.27771891700104,4
