status,mutant_id,subject,operator,fault_kind,fault_category,mutant_file,primary_file,primary_line,evaluation_report,duplicate_report_count,strategy,target_type,prediction_count,hit,best_rank,top1_hit,top3_hit,top5_hit,top10_hit,region_size_average,region_size_max,region_size_top1,region_size_hit,region_size_top1_average,region_size_top3_average,region_size_top5_average,region_size_top10_average,hit_item_region_size,cumulative_inspection_region_at_first_hit,inspection_region_top1,inspection_region_top3,inspection_region_top5,inspection_region_top10,hit_lines,notes,dataset_id,experiment_id,method_family
evaluated,LoopBubbleSortFive_M4,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,12,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M4/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,16,True,1,True,True,True,True,5.5625,17,17,17,17.0,6.666666666666667,6.4,5.2,17,17,17,17,17,17,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M4,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,12,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M4/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,16,True,1,True,True,True,True,0.9375,4,3,3,3.0,2.3333333333333335,2.2,1.5,3,3,3,7,11,14,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M4,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,12,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M4/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,16,True,2,False,True,True,True,0.9375,4,1,3,1.0,1.6666666666666667,2.2,1.5,3,4,1,5,11,14,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M4,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,12,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M4/fault_localization_eval.json,1,raw.condition_node,condition,241,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,1,1,1,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M4,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,12,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M4/fault_localization_eval.json,1,raw.interval.cct_only,interval,250,True,11,False,False,False,False,5.548,17,0,17,0.0,0.0,0.0,0.0,17,17,1,1,1,1,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M4,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,12,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M4/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,250,True,1,True,True,True,True,0.78,4,3,3,3.0,3.0,3.0,3.0,3,3,3,3,3,3,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M4,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,LoopBubbleSortFive/LoopBubbleSortFive_M4.java,12,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M4/fault_localization_eval.json,1,raw.interval.statement_presence,interval,250,True,31,False,False,False,False,0.78,4,1,3,1.0,1.0,1.0,1.0,3,5,1,1,1,1,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,16,True,1,True,True,True,True,16.625,19,5,5,5,12,17,19,5,5,5,12,17,19,[25],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,aggregated.condition_node,condition,9,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,2,3,5,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,16,False,,False,False,False,False,6.25,17,1,,1.0,1.3333333333333333,1.2,4.7,,,1,3,5,17,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,16,True,1,True,True,True,True,1.0,4,4,4,4.0,3.3333333333333335,2.8,1.6,4,4,4,10,14,14,[25],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,16,True,1,True,True,True,True,1.0,4,4,4,4.0,3.3333333333333335,2.8,1.6,4,4,4,10,14,14,[25],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,raw.condition_node,condition,175,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,2,3,3,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,raw.interval.cct_only,interval,198,False,,False,False,False,False,5.873737373737374,17,1,,1.0,1.3333333333333333,1.4,1.3,,,1,2,2,4,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,198,True,1,True,True,True,True,0.803030303030303,4,4,4,4.0,4.0,3.8,3.7,4,4,4,4,7,10,[25],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M5,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,LoopBubbleSortFive/LoopBubbleSortFive_M5.java,25,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M5/fault_localization_eval.json,1,raw.interval.statement_presence,interval,198,True,1,True,True,True,True,0.803030303030303,4,4,4,4.0,4.0,3.8,3.6,4,4,4,4,7,13,[25],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,16,True,1,True,True,True,True,16.25,19,4,4,4,12,15,19,4,4,4,12,15,19,[17],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,aggregated.condition_node,condition,9,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,2,4,5,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,16,True,1,True,True,True,True,5.5625,17,17,17,17.0,6.666666666666667,5.4,6.3,17,17,17,17,17,17,[17],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,16,True,1,True,True,True,True,0.9375,4,3,3,3.0,3.3333333333333335,2.4,1.5,3,3,3,10,11,14,[17],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,16,True,2,False,True,True,True,0.9375,4,1,3,1.0,2.3333333333333335,2.4,1.5,3,4,1,7,11,14,[17],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,raw.condition_node,condition,349,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,2,2,2,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,raw.interval.cct_only,interval,366,True,13,False,False,False,False,5.663934426229508,17,1,17,1.0,1.0,1.0,1.4,17,17,1,1,1,2,[17],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,366,True,1,True,True,True,True,0.5546448087431693,4,3,3,3.0,3.0,3.0,3.0,3,3,3,3,3,6,[17],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopBubbleSortFive_M6,LoopBubbleSortFive,SUR,data-flow,statement,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,LoopBubbleSortFive/LoopBubbleSortFive_M6.java,17,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopBubbleSortFive_M6/fault_localization_eval.json,1,raw.interval.statement_presence,interval,366,True,7,False,False,False,True,0.5546448087431693,4,1,3,1.0,1.0,1.0,1.8,3,4,1,1,1,4,[17],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,28,True,8,False,False,False,True,36.82142857142857,46,5,4,5,13,21,35,4,33,5,13,21,35,[21],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,aggregated.condition_node,condition,14,True,8,False,False,False,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,8,1,3,5,10,[21],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,28,True,3,False,True,True,True,15.321428571428571,51,2,22,2.0,8.666666666666666,9.2,11.1,22,23,2,23,24,40,[21],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,28,False,,False,False,False,False,1.3928571428571428,4,4,,4.0,3.6666666666666665,3.4,2.9,,,4,10,16,25,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,28,False,,False,False,False,False,1.3928571428571428,4,4,,4.0,3.6666666666666665,3.4,2.9,,,4,10,16,25,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,raw.condition_node,condition,1184,True,16,False,False,False,False,1.0,1,1,1,1.0,1.0,1.0,1.0,1,8,1,3,4,7,[21],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,raw.interval.cct_only,interval,1310,True,4,False,False,True,True,17.630534351145037,51,2,22,2.0,2.0,6.0,7.6,22,24,2,5,24,24,[21],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,1310,False,,False,False,False,False,1.0656488549618321,4,4,,4.0,4.0,4.0,3.8,,,4,7,7,13,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M1,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,LoopSelectionSortFive/LoopSelectionSortFive_M1.java,21,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M1/fault_localization_eval.json,1,raw.interval.statement_presence,interval,1310,False,,False,False,False,False,1.0656488549618321,4,4,,4.0,4.0,4.0,3.8,,,4,7,7,13,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,25,True,1,True,True,True,True,33.76,42,4,4,4,12,21,38,4,4,4,12,21,38,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,aggregated.condition_node,condition,13,True,1,True,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,3,5,10,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,25,True,1,True,True,True,True,12.56,45,2,2,2.0,8.666666666666666,6.8,6.4,2,2,2,23,29,29,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,25,False,,False,False,False,False,1.36,4,3,,3.0,3.0,3.4,3.1,,,3,9,16,28,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,25,False,,False,False,False,False,1.36,4,3,,3.0,3.0,3.2,2.8,,,3,9,16,25,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,raw.condition_node,condition,762,True,3,False,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,3,1,3,4,6,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,raw.interval.cct_only,interval,901,True,2,False,True,True,True,15.386237513873473,45,2,2,2.0,2.0,6.0,8.0,2,3,2,5,24,24,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,901,False,,False,False,False,False,1.2608213096559377,4,3,,3.0,3.0,3.0,3.3,,,3,6,9,13,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M2,LoopSelectionSortFive,CR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,LoopSelectionSortFive/LoopSelectionSortFive_M2.java,4,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M2/fault_localization_eval.json,1,raw.interval.statement_presence,interval,901,False,,False,False,False,False,1.2608213096559377,4,3,,3.0,3.0,3.0,3.2,,,3,6,9,13,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M3/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,26,True,7,False,False,False,True,31.692307692307693,40,4,2,4,10,18,35,2,23,4,10,18,35,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M3/fault_localization_eval.json,1,aggregated.condition_node,condition,14,True,7,False,False,False,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,7,1,3,5,10,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M3/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,26,True,6,False,False,False,True,14.076923076923077,51,2,6,2.0,8.666666666666666,9.2,8.3,6,29,2,24,24,40,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M3/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,26,False,,False,False,False,False,1.1923076923076923,4,3,,3.0,2.3333333333333335,2.6,2.8,,,3,7,13,25,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M3/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,26,False,,False,False,False,False,1.1923076923076923,4,1,,1.0,2.3333333333333335,2.2,2.2,,,1,7,10,20,[],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,experiments/FL-060701-EX_CSC_dataset/aggregation_ready/cct_eval_reports/LoopSelectionSortFive_M3/fault_localization_eval.json,1,raw.condition_node,condition,644,True,18,False,False,False,False,1.0,1,1,1,1.0,1.0,1.0,1.0,1,7,1,3,4,5,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,CCT
