best_speedup,cct_nodes,class_name,e1,e2,e4,e8,max_depth,max_frontier_width,mean_frontier_width,role,s1,s2,s4,s8,speedup_8,subject,t1,t2,t4,t8,testcases
1.1943424020968076,3019,BoundedAliquotClassifier,1.0,0.544736824596383,0.2950493120486284,0.14929280026210096,103,17,6.375,min,1.0,1.089473649192766,1.1801972481945135,1.1943424020968076,1.1943424020968076,BoundedAliquotClassifier,66.14071450004121,60.70887033297913,56.04208499996457,55.37835245899623,52
1.398239778047345,265,BoundedSquareFreeClassifier,1.0,0.579845850444969,0.34955994451183625,0.17274817991947758,22,16,6.5,q1,1.0,1.159691700889938,1.398239778047345,1.3819854393558206,1.3819854393558206,BoundedSquareFreeClassifier,17.63365137501387,15.205464833008591,12.611321499978658,12.759650624997448,40
1.2553113527467457,407,BoundedPerfectSquareLoop,1.0,0.5774240404302884,0.31187756928500276,0.1569139190933432,203,29,8.5,median,1.0,1.1548480808605768,1.247510277140011,1.2553113527467457,1.2553113527467457,BoundedPerfectSquareLoop,70.5077201250242,61.0536756250076,56.51874891697662,56.167515708948486,103
1.735339861313204,1095,BoundedPopcountDensity,1.0,0.6257251793180008,0.3722195203516211,0.2169174826641505,19,23,9.214285714285714,q3,1.0,1.2514503586360015,1.4888780814064844,1.735339861313204,1.735339861313204,BoundedPopcountDensity,44.277292583021335,35.38078220799798,29.738695959036704,25.51505533303134,130
2.014194026138137,627,BoundedBitTransitionClassifier,1.0,0.7992099168430166,0.4564112216881204,0.2517742532672671,17,20,9.285714285714286,max,1.0,1.5984198336860331,1.8256448867524817,2.014194026138137,2.014194026138137,BoundedBitTransitionClassifier,26.91817295801593,16.840489832975436,14.74447366700042,13.364240291004535,66
