best_speedup,cct_nodes,class_name,e1,e2,e4,e8,max_depth,max_frontier_width,mean_frontier_width,role,s1,s2,s4,s8,speedup_8,subject,t1,t2,t4,t8,testcases
1.3323718949786987,751.0,BoundaryStressCounter,1.0,0.6209214502157773,0.33309297374467467,0.16015871085792213,276.0,53.0,10.0,min,1.0,1.2418429004315545,1.3323718949786987,1.281269686863377,1.281269686863377,BoundaryStressCounter,58.18173638898103,46.85112454140714,43.667790208011866,45.40943798601317,81.0
1.3323718949786987,751.0,BoundaryStressCounter,1.0,0.6209214502157773,0.33309297374467467,0.16015871085792213,276.0,53.0,10.0,q1,1.0,1.2418429004315545,1.3323718949786987,1.281269686863377,1.281269686863377,BoundaryStressCounter,58.18173638898103,46.85112454140714,43.667790208011866,45.40943798601317,81.0
1.3323718949786987,751.0,BoundaryStressCounter,1.0,0.6209214502157773,0.33309297374467467,0.16015871085792213,276.0,53.0,10.0,median,1.0,1.2418429004315545,1.3323718949786987,1.281269686863377,1.281269686863377,BoundaryStressCounter,58.18173638898103,46.85112454140714,43.667790208011866,45.40943798601317,81.0
1.3246784741218223,913.0,BoundaryStressMeter,1.0,0.6147853572176893,0.33116961853045557,0.16298439798566228,343.0,38.0,11.428571428571429,q3,1.0,1.2295707144353787,1.3246784741218223,1.3038751838852982,1.3038751838852982,BoundaryStressMeter,82.04045856930315,66.7228469303421,61.93235579199003,62.92048470838927,81.0
1.3246784741218223,913.0,BoundaryStressMeter,1.0,0.6147853572176893,0.33116961853045557,0.16298439798566228,343.0,38.0,11.428571428571429,max,1.0,1.2295707144353787,1.3246784741218223,1.3038751838852982,1.3038751838852982,BoundaryStressMeter,82.04045856930315,66.7228469303421,61.93235579199003,62.92048470838927,81.0
