archive_dir,archived_files,batch_rounds,batch_verify_wall_time_s,budget_terminated,cct_semantic_sha256,cct_structure_sha256,class_name,command,completed,concrete_input_count,efficiency,executable_records,expanded_leaves,finished_at,fresh_generation,generated_records,infeasible_leaves,internal_nodes,java_file,leaf_nodes,max_depth,max_frontier_width,max_iter,mean_frontier_width,mode,new_testcases_in_run,normal_completion,out_of_range_leaves,range_bound,repeat,result_dir,returncode,run_start_count,session,speedup,stage,started_at,stderr_tail,stdout_tail,subject,test_inputs_sha256,testcase_count,time_per_testcase_s,timed_out,total_nodes,trace_backed_records,valid_testcases,wall_time_s,workers
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/testcases.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/generation_fingerprint.json""]",8,28.483,False,c3da669baa77d6a8d472ff0ed7e17054eddfc5d82da6db6658e3b8bbfdf33953,c50a36d2bb40f87b1d16c4955721b8494ed1aac7f28178d6f8adad0b98185719,BoundaryStressCounter,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundaryStressCounter/BoundaryStressCounter.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""1"", ""--max-iter"", ""100"", ""--session"", ""ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1"", ""--keep-artifacts""]",True,74,1.0,81,66,2026-07-18T02:37:21.634725+00:00,True,81,292,375,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundaryStressCounter/BoundaryStressCounter.java,376,276,53,100,10,expanded,81,True,10,200,1,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter,0,1,ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1,1.0,parallel_generation_run,2026-07-18T02:36:31.051759+00:00,,"ost=0
  round_05/b17  [BATCH_SAFE]  steps=63, quota=12, boost=0
  round_05/b18  [BATCH_SAFE]  steps=66, quota=12, boost=0
  round_05/b19  [BATCH_SAFE]  steps=69, quota=0, boost=0
  round_05/b20  [BATCH_SAFE]  steps=70, quota=0, boost=0
  round_05/b21  [BATCH_SAFE]  steps=74, quota=0, boost=0
  round_05/b22  [BATCH_SAFE]  steps=78, quota=0, boost=0
  round_05/b23  [BATCH_SAFE]  steps=79, quota=0, boost=0
  round_05/b24  [BATCH_SAFE]  steps=84, quota=0, boost=0
  round_05/b25  [BATCH_SAFE]  steps=87, quota=12, boost=0
  round_05/b26  [BATCH_SAFE]  steps=90, quota=12, boost=12
  round_05/b27  [BATCH_SAFE]  steps=91, quota=0, boost=0
  round_05/b28  [BATCH_SAFE]  steps=96, quota=0, boost=0
  round_05/b29  [BATCH_SAFE]  steps=97, quota=0, boost=0
  round_05/b30  [BATCH_SAFE]  steps=100, quota=0, boost=0
  round_05/b31  [BATCH_SAFE]  steps=103, quota=0, boost=0
  round_05/b32  [BATCH_SAFE]  steps=106, quota=0, boost=0
  round_05/b33  [BATCH_SAFE]  steps=109, quota=0, boost=0
  round_05/b34  [BATCH_SAFE]  steps=112, quota=0, boost=0
  round_05/b35  [BATCH_SAFE]  steps=116, quota=0, boost=12
  round_05/b36  [BATCH_SAFE]  steps=119, quota=0, boost=0
  round_05/b37  [BATCH_SAFE]  steps=123, quota=0, boost=0
  round_05/b38  [BATCH_SAFE]  steps=125, quota=12, boost=0
  round_05/b39  [BATCH_SAFE]  steps=129, quota=0, boost=0
  round_05/b40  [BATCH_SAFE]  steps=131, quota=0, boost=0
  round_05/b41  [BATCH_SAFE]  steps=135, quota=9, boost=0
  round_05/b42  [BATCH_SAFE]  steps=138, quota=0, boost=9
  round_05/b43  [BATCH_SAFE]  steps=139, quota=0, boost=0
  round_05/b44  [BATCH_SAFE]  steps=142, quota=0, boost=12
  round_05/b45  [BATCH_SAFE]  steps=147, quota=0, boost=0
  round_05/b46  [BATCH_SAFE]  steps=148, quota=0, boost=0
  round_05/b47  [BATCH_SAFE]  steps=151, quota=12, boost=0
  round_05/b48  [BATCH_SAFE]  steps=156, quota=0, boost=12
  round_05/b49  [BATCH_SAFE]  steps=159, quota=0, boost=0
  round_05/b50  [BATCH_SAFE]  steps=162, quota=0, boost=0
  round_05/b51  [BATCH_SAFE]  steps=192, quota=0, boost=0
  round_05/b52  [BATCH_SAFE]  steps=128, quota=202, boost=206
  round_06/b0  [BATCH_SAFE]  steps=168, quota=0, boost=0
  round_06/b1  [BATCH_SAFE]  steps=171, quota=0, boost=0
  round_06/b2  [BATCH_SAFE]  steps=174, quota=12, boost=0
  round_06/b3  [BATCH_SAFE]  steps=176, quota=0, boost=0
  round_06/b4  [BATCH_SAFE]  steps=180, quota=0, boost=0
  round_06/b5  [BATCH_SAFE]  steps=181, quota=0, boost=0
  round_06/b6  [BATCH_SAFE]  steps=185, quota=0, boost=0
  round_06/b7  [BATCH_SAFE]  steps=187, quota=0, boost=0
  round_06/b8  [BATCH_SAFE]  steps=197, quota=0, boost=0
  round_07/b0  [BATCH_SAFE]  steps=195, quota=0, boost=12
  round_07/b1  [BATCH_SAFE]  steps=200, quota=0, boost=0

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 1272
  frontier_discovery_time_ms: 21130
  compile_time_ms: 23491
  java_exec_time_ms: 4495
  path_log_parse_time_ms: 656
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 28461
  merge_verify_wall_time_ms: 5
  batch_total_wall_time_ms: 28478

Test cases written to: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/testcases.json

CCT visualization:
  DOT: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/BoundaryStressCounter_cct.dot
  Stats: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/cct_stats.json
  Counts: nodes=751, leaves=376, covered=74, infeasible=292, out_of_range=10, expanded=393, truncated=0
  Render script: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/render_cct.sh
  (render later with: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/render_cct.sh)

Run log:
  JSONL: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w1/BoundaryStressCounter/run_log.jsonl
",BoundaryStressCounter,3b2e161a5866deda5b2cd473f3bc8c2e32b12104addff0123650286a887ec367,81,0.6239523230361994,False,751,81,74,50.54013816593215,1
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/testcases.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/generation_fingerprint.json""]",8,20.753,False,c3da669baa77d6a8d472ff0ed7e17054eddfc5d82da6db6658e3b8bbfdf33953,c50a36d2bb40f87b1d16c4955721b8494ed1aac7f28178d6f8adad0b98185719,BoundaryStressCounter,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundaryStressCounter/BoundaryStressCounter.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""2"", ""--max-iter"", ""100"", ""--session"", ""ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2"", ""--keep-artifacts""]",True,74,0.6105890434753096,81,66,2026-07-18T02:38:03.033870+00:00,True,81,292,375,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundaryStressCounter/BoundaryStressCounter.java,376,276,53,100,10,expanded,81,True,10,200,1,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter,0,1,ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2,1.2211780869506192,parallel_generation_run,2026-07-18T02:37:21.635960+00:00,,"ost=0
  round_05/b17  [BATCH_SAFE]  steps=63, quota=12, boost=0
  round_05/b18  [BATCH_SAFE]  steps=66, quota=12, boost=0
  round_05/b19  [BATCH_SAFE]  steps=69, quota=0, boost=0
  round_05/b20  [BATCH_SAFE]  steps=70, quota=0, boost=0
  round_05/b21  [BATCH_SAFE]  steps=74, quota=0, boost=0
  round_05/b22  [BATCH_SAFE]  steps=78, quota=0, boost=0
  round_05/b23  [BATCH_SAFE]  steps=79, quota=0, boost=0
  round_05/b24  [BATCH_SAFE]  steps=84, quota=0, boost=0
  round_05/b25  [BATCH_SAFE]  steps=87, quota=12, boost=0
  round_05/b26  [BATCH_SAFE]  steps=90, quota=12, boost=12
  round_05/b27  [BATCH_SAFE]  steps=91, quota=0, boost=0
  round_05/b28  [BATCH_SAFE]  steps=96, quota=0, boost=0
  round_05/b29  [BATCH_SAFE]  steps=97, quota=0, boost=0
  round_05/b30  [BATCH_SAFE]  steps=100, quota=0, boost=0
  round_05/b31  [BATCH_SAFE]  steps=103, quota=0, boost=0
  round_05/b32  [BATCH_SAFE]  steps=106, quota=0, boost=0
  round_05/b33  [BATCH_SAFE]  steps=109, quota=0, boost=0
  round_05/b34  [BATCH_SAFE]  steps=112, quota=0, boost=0
  round_05/b35  [BATCH_SAFE]  steps=116, quota=0, boost=12
  round_05/b36  [BATCH_SAFE]  steps=119, quota=0, boost=0
  round_05/b37  [BATCH_SAFE]  steps=123, quota=0, boost=0
  round_05/b38  [BATCH_SAFE]  steps=125, quota=12, boost=0
  round_05/b39  [BATCH_SAFE]  steps=129, quota=0, boost=0
  round_05/b40  [BATCH_SAFE]  steps=131, quota=0, boost=0
  round_05/b41  [BATCH_SAFE]  steps=135, quota=9, boost=0
  round_05/b42  [BATCH_SAFE]  steps=138, quota=0, boost=9
  round_05/b43  [BATCH_SAFE]  steps=139, quota=0, boost=0
  round_05/b44  [BATCH_SAFE]  steps=142, quota=0, boost=12
  round_05/b45  [BATCH_SAFE]  steps=147, quota=0, boost=0
  round_05/b46  [BATCH_SAFE]  steps=148, quota=0, boost=0
  round_05/b47  [BATCH_SAFE]  steps=151, quota=12, boost=0
  round_05/b48  [BATCH_SAFE]  steps=156, quota=0, boost=12
  round_05/b49  [BATCH_SAFE]  steps=159, quota=0, boost=0
  round_05/b50  [BATCH_SAFE]  steps=162, quota=0, boost=0
  round_05/b51  [BATCH_SAFE]  steps=192, quota=0, boost=0
  round_05/b52  [BATCH_SAFE]  steps=128, quota=202, boost=206
  round_06/b0  [BATCH_SAFE]  steps=168, quota=0, boost=0
  round_06/b1  [BATCH_SAFE]  steps=171, quota=0, boost=0
  round_06/b2  [BATCH_SAFE]  steps=174, quota=12, boost=0
  round_06/b3  [BATCH_SAFE]  steps=176, quota=0, boost=0
  round_06/b4  [BATCH_SAFE]  steps=180, quota=0, boost=0
  round_06/b5  [BATCH_SAFE]  steps=181, quota=0, boost=0
  round_06/b6  [BATCH_SAFE]  steps=185, quota=0, boost=0
  round_06/b7  [BATCH_SAFE]  steps=187, quota=0, boost=0
  round_06/b8  [BATCH_SAFE]  steps=197, quota=0, boost=0
  round_07/b0  [BATCH_SAFE]  steps=195, quota=0, boost=12
  round_07/b1  [BATCH_SAFE]  steps=200, quota=0, boost=0

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 1255
  frontier_discovery_time_ms: 19741
  compile_time_ms: 33320
  java_exec_time_ms: 6081
  path_log_parse_time_ms: 745
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 20732
  merge_verify_wall_time_ms: 5
  batch_total_wall_time_ms: 20749

Test cases written to: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/testcases.json

CCT visualization:
  DOT: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/BoundaryStressCounter_cct.dot
  Stats: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/cct_stats.json
  Counts: nodes=751, leaves=376, covered=74, infeasible=292, out_of_range=10, expanded=393, truncated=0
  Render script: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/render_cct.sh
  (render later with: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/render_cct.sh)

Run log:
  JSONL: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w2/BoundaryStressCounter/run_log.jsonl
",BoundaryStressCounter,3b2e161a5866deda5b2cd473f3bc8c2e32b12104addff0123650286a887ec367,81,0.5109429408402332,False,751,81,74,41.386378208058886,2
/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter,"[""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/run_log.jsonl"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/cct_stats.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/testcases.json"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/boundary_stress_subjects/RQ2-parallel/artifacts/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/generation_fingerprint.json""]",8,18.645,False,c3da669baa77d6a8d472ff0ed7e17054eddfc5d82da6db6658e3b8bbfdf33953,c50a36d2bb40f87b1d16c4955721b8494ed1aac7f28178d6f8adad0b98185719,BoundaryStressCounter,"[""/Library/Frameworks/Python.framework/Versions/3.13/bin/python3"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tool.py"", ""/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundaryStressCounter/BoundaryStressCounter.java"", ""--mode"", ""expanded"", ""--range-bound"", ""200"", ""--strategy"", ""batch"", ""--workers"", ""4"", ""--max-iter"", ""100"", ""--session"", ""ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4"", ""--keep-artifacts""]",True,74,0.31658998303229213,81,66,2026-07-18T02:38:42.955822+00:00,True,81,292,375,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/dataset/EX_CSC_dataset/BoundaryStressCounter/BoundaryStressCounter.java,376,276,53,100,10,expanded,81,True,10,200,1,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter,0,1,ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4,1.2663599321291685,parallel_generation_run,2026-07-18T02:38:03.034355+00:00,,"t=0
  round_05/b17  [BATCH_SAFE]  steps=63, quota=12, boost=0
  round_05/b18  [BATCH_SAFE]  steps=66, quota=12, boost=0
  round_05/b19  [BATCH_SAFE]  steps=69, quota=0, boost=0
  round_05/b20  [BATCH_SAFE]  steps=70, quota=0, boost=0
  round_05/b21  [BATCH_SAFE]  steps=74, quota=0, boost=0
  round_05/b22  [BATCH_SAFE]  steps=78, quota=0, boost=0
  round_05/b23  [BATCH_SAFE]  steps=79, quota=0, boost=0
  round_05/b24  [BATCH_SAFE]  steps=84, quota=0, boost=0
  round_05/b25  [BATCH_SAFE]  steps=87, quota=12, boost=0
  round_05/b26  [BATCH_SAFE]  steps=90, quota=12, boost=12
  round_05/b27  [BATCH_SAFE]  steps=91, quota=0, boost=0
  round_05/b28  [BATCH_SAFE]  steps=96, quota=0, boost=0
  round_05/b29  [BATCH_SAFE]  steps=97, quota=0, boost=0
  round_05/b30  [BATCH_SAFE]  steps=100, quota=0, boost=0
  round_05/b31  [BATCH_SAFE]  steps=103, quota=0, boost=0
  round_05/b32  [BATCH_SAFE]  steps=106, quota=0, boost=0
  round_05/b33  [BATCH_SAFE]  steps=109, quota=0, boost=0
  round_05/b34  [BATCH_SAFE]  steps=112, quota=0, boost=0
  round_05/b35  [BATCH_SAFE]  steps=116, quota=0, boost=12
  round_05/b36  [BATCH_SAFE]  steps=119, quota=0, boost=0
  round_05/b37  [BATCH_SAFE]  steps=123, quota=0, boost=0
  round_05/b38  [BATCH_SAFE]  steps=125, quota=12, boost=0
  round_05/b39  [BATCH_SAFE]  steps=129, quota=0, boost=0
  round_05/b40  [BATCH_SAFE]  steps=131, quota=0, boost=0
  round_05/b41  [BATCH_SAFE]  steps=135, quota=9, boost=0
  round_05/b42  [BATCH_SAFE]  steps=138, quota=0, boost=9
  round_05/b43  [BATCH_SAFE]  steps=139, quota=0, boost=0
  round_05/b44  [BATCH_SAFE]  steps=142, quota=0, boost=12
  round_05/b45  [BATCH_SAFE]  steps=147, quota=0, boost=0
  round_05/b46  [BATCH_SAFE]  steps=148, quota=0, boost=0
  round_05/b47  [BATCH_SAFE]  steps=151, quota=12, boost=0
  round_05/b48  [BATCH_SAFE]  steps=156, quota=0, boost=12
  round_05/b49  [BATCH_SAFE]  steps=159, quota=0, boost=0
  round_05/b50  [BATCH_SAFE]  steps=162, quota=0, boost=0
  round_05/b51  [BATCH_SAFE]  steps=192, quota=0, boost=0
  round_05/b52  [BATCH_SAFE]  steps=128, quota=202, boost=206
  round_06/b0  [BATCH_SAFE]  steps=168, quota=0, boost=0
  round_06/b1  [BATCH_SAFE]  steps=171, quota=0, boost=0
  round_06/b2  [BATCH_SAFE]  steps=174, quota=12, boost=0
  round_06/b3  [BATCH_SAFE]  steps=176, quota=0, boost=0
  round_06/b4  [BATCH_SAFE]  steps=180, quota=0, boost=0
  round_06/b5  [BATCH_SAFE]  steps=181, quota=0, boost=0
  round_06/b6  [BATCH_SAFE]  steps=185, quota=0, boost=0
  round_06/b7  [BATCH_SAFE]  steps=187, quota=0, boost=0
  round_06/b8  [BATCH_SAFE]  steps=197, quota=0, boost=0
  round_07/b0  [BATCH_SAFE]  steps=195, quota=0, boost=12
  round_07/b1  [BATCH_SAFE]  steps=200, quota=0, boost=0

Timing Summary (ms):
---------------------------------------------
  solver_time_ms: 1353
  frontier_discovery_time_ms: 20358
  compile_time_ms: 58184
  java_exec_time_ms: 10858
  path_log_parse_time_ms: 1139
  cct_path_build_time_ms: 0
  cct_merge_time_ms: 0
  verification_solver_time_ms: 0
  parallel_exec_wall_time_ms: 18622
  merge_verify_wall_time_ms: 5
  batch_total_wall_time_ms: 18640

Test cases written to: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/testcases.json

CCT visualization:
  DOT: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/BoundaryStressCounter_cct.dot
  Stats: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/cct_stats.json
  Counts: nodes=751, leaves=376, covered=74, infeasible=292, out_of_range=10, expanded=393, truncated=0
  Render script: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/render_cct.sh
  (render later with: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/render_cct.sh)

Run log:
  JSONL: csc_tmp/ex_csc_dataset_rq2_r01_boundarystresscounter_boundarystresscounter_w4/BoundaryStressCounter/run_log.jsonl
",BoundaryStressCounter,3b2e161a5866deda5b2cd473f3bc8c2e32b12104addff0123650286a887ec367,81,0.4927132541118305,False,751,81,74,39.90977358305827,4
