F_total,P_total,aggregated_report,condition_candidates,condition_node_best_rank,condition_node_folded_edge_partition_best_rank,condition_node_folded_edge_partition_hit,condition_node_folded_edge_partition_prediction_count,condition_node_folded_edge_partition_topk,condition_node_hit,condition_node_prediction_count,condition_node_topk,eval_report,fault_category,fault_kind,interval_folded_edge_partition_best_rank,interval_folded_edge_partition_hit,interval_folded_edge_partition_prediction_count,interval_folded_edge_partition_topk,interval_folded_seed_e_best_rank,interval_folded_seed_e_hit,interval_folded_seed_e_prediction_count,interval_folded_seed_e_topk,interval_folded_seed_s_best_rank,interval_folded_seed_s_hit,interval_folded_seed_s_prediction_count,interval_folded_seed_s_topk,mutant_id,operator,raw_report,reason,scoring_strategy,seed_e_candidates,seed_s_candidates,status,subject,unstable_segment_variants
74,49,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M3/cct_folded_localization_aggregated.json,14,9,,False,25,"{""top1"": false, ""top2"": false, ""top3"": false}",True,14,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M3/cct_folded_localization_eval.json,condition,control-flow,,False,11,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,10,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",LoopSelectionSortFive_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M3/cct_folded_localization.json,,coverage_x_purity,11,1,evaluated,LoopSelectionSortFive,1
24,163,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M4/cct_folded_localization_aggregated.json,14,,1,True,24,"{""top1"": true, ""top2"": true, ""top3"": true}",False,14,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,10,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",LoopSelectionSortFive_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M4/cct_folded_localization.json,,coverage_x_purity,9,1,evaluated,LoopSelectionSortFive,1
48,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M5/cct_folded_localization_aggregated.json,10,,1,True,18,"{""top1"": true, ""top2"": true, ""top3"": true}",False,10,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",4,True,7,"{""top1"": false, ""top2"": false, ""top3"": false}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",LoopSelectionSortFive_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M5/cct_folded_localization.json,,coverage_x_purity,8,1,evaluated,LoopSelectionSortFive,1
62,164,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M6/cct_folded_localization_aggregated.json,14,,1,True,27,"{""top1"": true, ""top2"": true, ""top3"": true}",False,14,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",LoopSelectionSortFive_M6,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/LoopSelectionSortFive_M6/cct_folded_localization.json,,coverage_x_purity,15,1,evaluated,LoopSelectionSortFive,1
24,64,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M1/cct_folded_localization_aggregated.json,6,1,1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M1/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",OddEvenSortFive_M1,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M1/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,OddEvenSortFive,1
48,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M2/cct_folded_localization_aggregated.json,6,6,,False,12,"{""top1"": false, ""top2"": false, ""top3"": false}",True,6,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M2/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",OddEvenSortFive_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M2/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,OddEvenSortFive,1
48,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M3/cct_folded_localization_aggregated.json,6,3,3,True,12,"{""top1"": false, ""top2"": false, ""top3"": true}",True,6,"{""top1"": false, ""top2"": false, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M3/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",OddEvenSortFive_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M3/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,OddEvenSortFive,1
24,40,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M4/cct_folded_localization_aggregated.json,6,,2,True,12,"{""top1"": false, ""top2"": true, ""top3"": true}",False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M4/cct_folded_localization_eval.json,statement,data-flow,2,True,6,"{""top1"": false, ""top2"": true, ""top3"": true}",2,True,6,"{""top1"": false, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",OddEvenSortFive_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M4/cct_folded_localization.json,,coverage_x_purity,8,1,evaluated,OddEvenSortFive,1
4,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M5/cct_folded_localization_aggregated.json,4,,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",OddEvenSortFive_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M5/cct_folded_localization.json,,coverage_x_purity,4,1,evaluated,OddEvenSortFive,1
0,56,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M6/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M6/cct_folded_localization_eval.json,statement,data-flow,,,,,,,,,,,,,OddEvenSortFive_M6,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/OddEvenSortFive_M6/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,OddEvenSortFive,1
1,164,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},ScoreNormalizer_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,ScoreNormalizer,3
1,160,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},ScoreNormalizer_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,ScoreNormalizer,2
40,125,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M3/cct_folded_localization_aggregated.json,10,2,2,True,14,"{""top1"": false, ""top2"": true, ""top3"": true}",True,10,"{""top1"": false, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M3/cct_folded_localization_eval.json,condition,control-flow,,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,3,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",ScoreNormalizer_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M3/cct_folded_localization.json,,coverage_x_purity,4,1,evaluated,ScoreNormalizer,3
60,108,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M4/cct_folded_localization_aggregated.json,10,,2,True,15,"{""top1"": false, ""top2"": true, ""top3"": true}",False,10,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M4/cct_folded_localization_eval.json,statement,data-flow,2,True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",2,True,4,"{""top1"": false, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",ScoreNormalizer_M4,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M4/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,ScoreNormalizer,2
26,131,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M5/cct_folded_localization_aggregated.json,10,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,10,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",ScoreNormalizer_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M5/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,ScoreNormalizer,3
48,50,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M6/cct_folded_localization_aggregated.json,10,,2,True,15,"{""top1"": false, ""top2"": true, ""top3"": true}",False,10,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M6/cct_folded_localization_eval.json,statement,data-flow,2,True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",3,True,5,"{""top1"": false, ""top2"": false, ""top3"": true}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",ScoreNormalizer_M6,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/ScoreNormalizer_M6/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,ScoreNormalizer,2
87,141,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M1/cct_folded_localization_aggregated.json,19,4,,False,41,"{""top1"": false, ""top2"": false, ""top3"": false}",True,19,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M1/cct_folded_localization_eval.json,condition,control-flow,,False,22,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,21,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,3,"{""top1"": false, ""top2"": false, ""top3"": false}",SelectionSortFive_M1,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M1/cct_folded_localization.json,,coverage_x_purity,23,3,evaluated,SelectionSort,2
216,48,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M2/cct_folded_localization_aggregated.json,19,8,,False,41,"{""top1"": false, ""top2"": false, ""top3"": false}",True,19,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M2/cct_folded_localization_eval.json,condition,control-flow,,False,22,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,21,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,3,"{""top1"": false, ""top2"": false, ""top3"": false}",SelectionSortFive_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M2/cct_folded_localization.json,,coverage_x_purity,23,3,evaluated,SelectionSort,2
255,40,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M3/cct_folded_localization_aggregated.json,19,13,,False,41,"{""top1"": false, ""top2"": false, ""top3"": false}",True,19,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M3/cct_folded_localization_eval.json,condition,control-flow,,False,22,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,21,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,3,"{""top1"": false, ""top2"": false, ""top3"": false}",SelectionSortFive_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M3/cct_folded_localization.json,,coverage_x_purity,24,3,evaluated,SelectionSort,2
49,255,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M4/cct_folded_localization_aggregated.json,16,,1,True,30,"{""top1"": true, ""top2"": true, ""top3"": true}",False,16,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",SelectionSortFive_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M4/cct_folded_localization.json,,coverage_x_purity,15,2,evaluated,SelectionSort,2
43,261,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M5/cct_folded_localization_aggregated.json,18,,1,True,34,"{""top1"": true, ""top2"": true, ""top3"": true}",False,18,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,16,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,15,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",SelectionSortFive_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M5/cct_folded_localization.json,,coverage_x_purity,15,2,evaluated,SelectionSort,2
61,243,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M6/cct_folded_localization_aggregated.json,18,,1,True,37,"{""top1"": true, ""top2"": true, ""top3"": true}",False,18,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,19,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,18,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,3,"{""top1"": false, ""top2"": false, ""top3"": false}",SelectionSortFive_M6,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/SelectionSortFive_M6/cct_folded_localization.json,,coverage_x_purity,19,3,evaluated,SelectionSort,2
